(10000, 4) (10000, 1) (10000, 5)
(583, 5)
Epoch [2773 / 5000] train loss: 0.001391, val loss: 0.001779
Epoch [2774 / 5000] train loss: 0.001226, val loss: 0.001772
Epoch [2775 / 5000] train loss: 0.001220, val loss: 0.001935
Epoch [2776 / 5000] train loss: 0.001351, val loss: 0.002049
Epoch [2777 / 5000] train loss: 0.001550, val loss: 0.002249
Epoch [2778 / 5000] train loss: 0.001632, val loss: 0.002059
Epoch [2779 / 5000] train loss: 0.001592, val loss: 0.002004
Epoch [2780 / 5000] train loss: 0.001418, val loss: 0.001778
Epoch [2781 / 5000] train loss: 0.001257, val loss: 0.001746
Epoch [2782 / 5000] train loss: 0.001193, val loss: 0.001828
Epoch [2783 / 5000] train loss: 0.001261, val loss: 0.001942
Epoch [2784 / 5000] train loss: 0.001439, val loss: 0.002136
Epoch [2785 / 5000] train loss: 0.001542, val loss: 0.002055
Epoch [2786 / 5000] train loss: 0.001563, val loss: 0.002029
Epoch [2787 / 5000] train loss: 0.001421, val loss: 0.001802
Epoch [2788 / 5000] train loss: 0.001277, val loss: 0.001752
Epoch [2789 / 5000] train loss: 0.001193, val loss: 0.001805
Epoch [2790 / 5000] train loss: 0.001228, val loss: 0.001860
Epoch [2791 / 5000] train loss: 0.001337, val loss: 0.002003
Epoch [2792 / 5000] train loss: 0.001407, val loss: 0.001977
Epoch [2793 / 5000] train loss: 0.001478, val loss: 0.002012
Epoch [2794 / 5000] train loss: 0.001416, val loss: 0.001824
Epoch [2795 / 5000] train loss: 0.001307, val loss: 0.001787
Epoch [2796 / 5000] train loss: 0.001208, val loss: 0.001784
Epoch [2797 / 5000] train loss: 0.001202, val loss: 0.001837
Epoch [2798 / 5000] train loss: 0.001291, val loss: 0.002039
Epoch [2799 / 5000] train loss: 0.001419, val loss: 0.002185
Epoch [2800 / 5000] train loss: 0.001678, val loss: 0.002517
Epoch [2801 / 5000] train loss: 0.001855, val loss: 0.002490
Epoch [2802 / 5000] train loss: 0.002039, val loss: 0.002493
Epoch [2803 / 5000] train loss: 0.001821, val loss: 0.001950
Epoch [2804 / 5000] train loss: 0.001401, val loss: 0.001785
Epoch [2805 / 5000] train loss: 0.001218, val loss: 0.002017
Epoch [2806 / 5000] train loss: 0.001446, val loss: 0.002202
Epoch [2807 / 5000] train loss: 0.001735, val loss: 0.002247
Epoch [2808 / 5000] train loss: 0.001637, val loss: 0.001838
Epoch [2809 / 5000] train loss: 0.001354, val loss: 0.001749
Epoch [2810 / 5000] train loss: 0.001212, val loss: 0.001936
Epoch [2811 / 5000] train loss: 0.001335, val loss: 0.002088
Epoch [2812 / 5000] train loss: 0.001562, val loss: 0.002195
Epoch [2813 / 5000] train loss: 0.001566, val loss: 0.001970
Epoch [2814 / 5000] train loss: 0.001434, val loss: 0.001845
Epoch [2815 / 5000] train loss: 0.001253, val loss: 0.001787
Epoch [2816 / 5000] train loss: 0.001190, val loss: 0.001805
Epoch [2817 / 5000] train loss: 0.001254, val loss: 0.001956
Epoch [2818 / 5000] train loss: 0.001349, val loss: 0.001940
Epoch [2819 / 5000] train loss: 0.001436, val loss: 0.002007
Epoch [2820 / 5000] train loss: 0.001404, val loss: 0.001825
Epoch [2821 / 5000] train loss: 0.001305, val loss: 0.001777
Epoch [2822 / 5000] train loss: 0.001204, val loss: 0.001768
Epoch [2823 / 5000] train loss: 0.001195, val loss: 0.001805
Epoch [2824 / 5000] train loss: 0.001261, val loss: 0.001945
Epoch [2825 / 5000] train loss: 0.001340, val loss: 0.002010
Epoch [2826 / 5000] train loss: 0.001509, val loss: 0.002213
Epoch [2827 / 5000] train loss: 0.001585, val loss: 0.002079
Epoch [2828 / 5000] train loss: 0.001577, val loss: 0.002019
Epoch [2829 / 5000] train loss: 0.001374, val loss: 0.001794
Epoch [2830 / 5000] train loss: 0.001209, val loss: 0.001782
Epoch [2831 / 5000] train loss: 0.001210, val loss: 0.001943
Epoch [2832 / 5000] train loss: 0.001344, val loss: 0.001998
Epoch [2833 / 5000] train loss: 0.001473, val loss: 0.002010
Epoch [2834 / 5000] train loss: 0.001401, val loss: 0.001782
Epoch [2835 / 5000] train loss: 0.001260, val loss: 0.001737
Epoch [2836 / 5000] train loss: 0.001186, val loss: 0.001827
Epoch [2837 / 5000] train loss: 0.001250, val loss: 0.001882
Epoch [2838 / 5000] train loss: 0.001364, val loss: 0.002002
Epoch [2839 / 5000] train loss: 0.001395, val loss: 0.001906
Epoch [2840 / 5000] train loss: 0.001388, val loss: 0.001860
Epoch [2841 / 5000] train loss: 0.001278, val loss: 0.001737
Epoch [2842 / 5000] train loss: 0.001184, val loss: 0.001745
Epoch [2843 / 5000] train loss: 0.001194, val loss: 0.001849
Epoch [2844 / 5000] train loss: 0.001254, val loss: 0.001841
Epoch [2845 / 5000] train loss: 0.001314, val loss: 0.001903
Epoch [2846 / 5000] train loss: 0.001318, val loss: 0.001812
Epoch [2847 / 5000] train loss: 0.001297, val loss: 0.001813
Epoch [2848 / 5000] train loss: 0.001219, val loss: 0.001746
Epoch [2849 / 5000] train loss: 0.001176, val loss: 0.001745
Epoch [2850 / 5000] train loss: 0.001173, val loss: 0.001800
Epoch [2851 / 5000] train loss: 0.001197, val loss: 0.001810
Epoch [2852 / 5000] train loss: 0.001257, val loss: 0.001965
Epoch [2853 / 5000] train loss: 0.001340, val loss: 0.001959
Epoch [2854 / 5000] train loss: 0.001436, val loss: 0.002157
Epoch [2855 / 5000] train loss: 0.001508, val loss: 0.002160
Epoch [2856 / 5000] train loss: 0.001645, val loss: 0.002286
Epoch [2857 / 5000] train loss: 0.001623, val loss: 0.002025
Epoch [2858 / 5000] train loss: 0.001504, val loss: 0.001873
Epoch [2859 / 5000] train loss: 0.001273, val loss: 0.001783
Epoch [2860 / 5000] train loss: 0.001192, val loss: 0.001835
Epoch [2861 / 5000] train loss: 0.001295, val loss: 0.002020
Epoch [2862 / 5000] train loss: 0.001423, val loss: 0.002012
Epoch [2863 / 5000] train loss: 0.001518, val loss: 0.002063
Epoch [2864 / 5000] train loss: 0.001434, val loss: 0.001834
Epoch [2865 / 5000] train loss: 0.001289, val loss: 0.001769
Epoch [2866 / 5000] train loss: 0.001186, val loss: 0.001786
Epoch [2867 / 5000] train loss: 0.001181, val loss: 0.001828
Epoch [2868 / 5000] train loss: 0.001263, val loss: 0.001983
Epoch [2869 / 5000] train loss: 0.001354, val loss: 0.001984
Epoch [2870 / 5000] train loss: 0.001476, val loss: 0.002095
Epoch [2871 / 5000] train loss: 0.001465, val loss: 0.001933
Epoch [2872 / 5000] train loss: 0.001415, val loss: 0.001879
Epoch [2873 / 5000] train loss: 0.001254, val loss: 0.001744
Epoch [2874 / 5000] train loss: 0.001168, val loss: 0.001754
Epoch [2875 / 5000] train loss: 0.001194, val loss: 0.001884
Epoch [2876 / 5000] train loss: 0.001277, val loss: 0.001929
Epoch [2877 / 5000] train loss: 0.001392, val loss: 0.002011
Epoch [2878 / 5000] train loss: 0.001379, val loss: 0.001870
Epoch [2879 / 5000] train loss: 0.001342, val loss: 0.001840
Epoch [2880 / 5000] train loss: 0.001223, val loss: 0.001774
Epoch [2881 / 5000] train loss: 0.001167, val loss: 0.001779
Epoch [2882 / 5000] train loss: 0.001198, val loss: 0.001879
Epoch [2883 / 5000] train loss: 0.001275, val loss: 0.001897
Epoch [2884 / 5000] train loss: 0.001356, val loss: 0.001960
Epoch [2885 / 5000] train loss: 0.001343, val loss: 0.001790
Epoch [2886 / 5000] train loss: 0.001269, val loss: 0.001750
Epoch [2887 / 5000] train loss: 0.001181, val loss: 0.001758
Epoch [2888 / 5000] train loss: 0.001173, val loss: 0.001778
Epoch [2889 / 5000] train loss: 0.001226, val loss: 0.001885
Epoch [2890 / 5000] train loss: 0.001277, val loss: 0.001850
Epoch [2891 / 5000] train loss: 0.001319, val loss: 0.001897
Epoch [2892 / 5000] train loss: 0.001282, val loss: 0.001768
Epoch [2893 / 5000] train loss: 0.001213, val loss: 0.001738
Epoch [2894 / 5000] train loss: 0.001158, val loss: 0.001742
Epoch [2895 / 5000] train loss: 0.001156, val loss: 0.001770
Epoch [2896 / 5000] train loss: 0.001209, val loss: 0.001918
Epoch [2897 / 5000] train loss: 0.001290, val loss: 0.001960
Epoch [2898 / 5000] train loss: 0.001438, val loss: 0.002214
Epoch [2899 / 5000] train loss: 0.001567, val loss: 0.002182
Epoch [2900 / 5000] train loss: 0.001683, val loss: 0.002199
Epoch [2901 / 5000] train loss: 0.001545, val loss: 0.001877
Epoch [2902 / 5000] train loss: 0.001334, val loss: 0.001761
Epoch [2903 / 5000] train loss: 0.001171, val loss: 0.001807
Epoch [2904 / 5000] train loss: 0.001210, val loss: 0.001912
Epoch [2905 / 5000] train loss: 0.001382, val loss: 0.002140
Epoch [2906 / 5000] train loss: 0.001488, val loss: 0.002080
Epoch [2907 / 5000] train loss: 0.001571, val loss: 0.002044
Epoch [2908 / 5000] train loss: 0.001416, val loss: 0.001808
Epoch [2909 / 5000] train loss: 0.001255, val loss: 0.001748
Epoch [2910 / 5000] train loss: 0.001164, val loss: 0.001845
Epoch [2911 / 5000] train loss: 0.001241, val loss: 0.001927
Epoch [2912 / 5000] train loss: 0.001381, val loss: 0.002056
Epoch [2913 / 5000] train loss: 0.001430, val loss: 0.002028
Epoch [2914 / 5000] train loss: 0.001513, val loss: 0.002033
Epoch [2915 / 5000] train loss: 0.001402, val loss: 0.001768
Epoch [2916 / 5000] train loss: 0.001235, val loss: 0.001722
Epoch [2917 / 5000] train loss: 0.001156, val loss: 0.001834
Epoch [2918 / 5000] train loss: 0.001227, val loss: 0.001914
Epoch [2919 / 5000] train loss: 0.001369, val loss: 0.002113
Epoch [2920 / 5000] train loss: 0.001469, val loss: 0.002088
Epoch [2921 / 5000] train loss: 0.001571, val loss: 0.002137
Epoch [2922 / 5000] train loss: 0.001494, val loss: 0.001885
Epoch [2923 / 5000] train loss: 0.001357, val loss: 0.001799
Epoch [2924 / 5000] train loss: 0.001199, val loss: 0.001782
Epoch [2925 / 5000] train loss: 0.001187, val loss: 0.001846
Epoch [2926 / 5000] train loss: 0.001299, val loss: 0.002007
Epoch [2927 / 5000] train loss: 0.001376, val loss: 0.001957
Epoch [2928 / 5000] train loss: 0.001417, val loss: 0.001926
Epoch [2929 / 5000] train loss: 0.001287, val loss: 0.001747
Epoch [2930 / 5000] train loss: 0.001164, val loss: 0.001745
Epoch [2931 / 5000] train loss: 0.001160, val loss: 0.001864
Epoch [2932 / 5000] train loss: 0.001232, val loss: 0.001894
Epoch [2933 / 5000] train loss: 0.001339, val loss: 0.002048
Epoch [2934 / 5000] train loss: 0.001391, val loss: 0.001924
Epoch [2935 / 5000] train loss: 0.001393, val loss: 0.001928
Epoch [2936 / 5000] train loss: 0.001289, val loss: 0.001799
Epoch [2937 / 5000] train loss: 0.001211, val loss: 0.001760
Epoch [2938 / 5000] train loss: 0.001152, val loss: 0.001748
Epoch [2939 / 5000] train loss: 0.001158, val loss: 0.001776
Epoch [2940 / 5000] train loss: 0.001224, val loss: 0.001952
Epoch [2941 / 5000] train loss: 0.001313, val loss: 0.001917
Epoch [2942 / 5000] train loss: 0.001397, val loss: 0.002033
Epoch [2943 / 5000] train loss: 0.001394, val loss: 0.001923
Epoch [2944 / 5000] train loss: 0.001377, val loss: 0.001908
Epoch [2945 / 5000] train loss: 0.001273, val loss: 0.001755
Epoch [2946 / 5000] train loss: 0.001185, val loss: 0.001731
Epoch [2947 / 5000] train loss: 0.001139, val loss: 0.001782
Epoch [2948 / 5000] train loss: 0.001167, val loss: 0.001783
Epoch [2949 / 5000] train loss: 0.001218, val loss: 0.001861
Epoch [2950 / 5000] train loss: 0.001237, val loss: 0.001814
Epoch [2951 / 5000] train loss: 0.001264, val loss: 0.001868
Epoch [2952 / 5000] train loss: 0.001246, val loss: 0.001779
Epoch [2953 / 5000] train loss: 0.001223, val loss: 0.001791
Epoch [2954 / 5000] train loss: 0.001182, val loss: 0.001730
Epoch [2955 / 5000] train loss: 0.001151, val loss: 0.001735
Epoch [2956 / 5000] train loss: 0.001133, val loss: 0.001738
Epoch [2957 / 5000] train loss: 0.001135, val loss: 0.001732
Epoch [2958 / 5000] train loss: 0.001151, val loss: 0.001806
Epoch [2959 / 5000] train loss: 0.001188, val loss: 0.001797
Epoch [2960 / 5000] train loss: 0.001247, val loss: 0.001920
Epoch [2961 / 5000] train loss: 0.001296, val loss: 0.001906
Epoch [2962 / 5000] train loss: 0.001371, val loss: 0.002028
Epoch [2963 / 5000] train loss: 0.001373, val loss: 0.001933
Epoch [2964 / 5000] train loss: 0.001386, val loss: 0.001938
Epoch [2965 / 5000] train loss: 0.001299, val loss: 0.001770
Epoch [2966 / 5000] train loss: 0.001201, val loss: 0.001742
Epoch [2967 / 5000] train loss: 0.001139, val loss: 0.001760
Epoch [2968 / 5000] train loss: 0.001150, val loss: 0.001773
Epoch [2969 / 5000] train loss: 0.001214, val loss: 0.001918
Epoch [2970 / 5000] train loss: 0.001292, val loss: 0.001932
Epoch [2971 / 5000] train loss: 0.001405, val loss: 0.002049
Epoch [2972 / 5000] train loss: 0.001414, val loss: 0.001921
Epoch [2973 / 5000] train loss: 0.001386, val loss: 0.001891
Epoch [2974 / 5000] train loss: 0.001263, val loss: 0.001760
Epoch [2975 / 5000] train loss: 0.001169, val loss: 0.001737
Epoch [2976 / 5000] train loss: 0.001141, val loss: 0.001779
Epoch [2977 / 5000] train loss: 0.001175, val loss: 0.001782
Epoch [2978 / 5000] train loss: 0.001228, val loss: 0.001927
Epoch [2979 / 5000] train loss: 0.001272, val loss: 0.001894
Epoch [2980 / 5000] train loss: 0.001329, val loss: 0.001936
Epoch [2981 / 5000] train loss: 0.001304, val loss: 0.001824
Epoch [2982 / 5000] train loss: 0.001274, val loss: 0.001832
Epoch [2983 / 5000] train loss: 0.001213, val loss: 0.001729
Epoch [2984 / 5000] train loss: 0.001165, val loss: 0.001719
Epoch [2985 / 5000] train loss: 0.001132, val loss: 0.001734
Epoch [2986 / 5000] train loss: 0.001136, val loss: 0.001751
Epoch [2987 / 5000] train loss: 0.001172, val loss: 0.001854
Epoch [2988 / 5000] train loss: 0.001217, val loss: 0.001840
Epoch [2989 / 5000] train loss: 0.001282, val loss: 0.001936
Epoch [2990 / 5000] train loss: 0.001302, val loss: 0.001871
Epoch [2991 / 5000] train loss: 0.001321, val loss: 0.001908
Epoch [2992 / 5000] train loss: 0.001266, val loss: 0.001779
Epoch [2993 / 5000] train loss: 0.001194, val loss: 0.001750
Epoch [2994 / 5000] train loss: 0.001141, val loss: 0.001729
Epoch [2995 / 5000] train loss: 0.001134, val loss: 0.001736
Epoch [2996 / 5000] train loss: 0.001160, val loss: 0.001853
Epoch [2997 / 5000] train loss: 0.001211, val loss: 0.001831
Epoch [2998 / 5000] train loss: 0.001282, val loss: 0.001960
Epoch [2999 / 5000] train loss: 0.001321, val loss: 0.001935
Epoch [3000 / 5000] train loss: 0.001387, val loss: 0.002011
Epoch [3001 / 5000] train loss: 0.001365, val loss: 0.001856
Epoch [3002 / 5000] train loss: 0.001299, val loss: 0.001831
Epoch [3003 / 5000] train loss: 0.001199, val loss: 0.001739
Epoch [3004 / 5000] train loss: 0.001147, val loss: 0.001725
Epoch [3005 / 5000] train loss: 0.001128, val loss: 0.001753
Epoch [3006 / 5000] train loss: 0.001148, val loss: 0.001754
Epoch [3007 / 5000] train loss: 0.001191, val loss: 0.001849
Epoch [3008 / 5000] train loss: 0.001219, val loss: 0.001841
Epoch [3009 / 5000] train loss: 0.001271, val loss: 0.001911
Epoch [3010 / 5000] train loss: 0.001280, val loss: 0.001877
Epoch [3011 / 5000] train loss: 0.001326, val loss: 0.001973
Epoch [3012 / 5000] train loss: 0.001316, val loss: 0.001821
Epoch [3013 / 5000] train loss: 0.001271, val loss: 0.001826
Epoch [3014 / 5000] train loss: 0.001195, val loss: 0.001744
Epoch [3015 / 5000] train loss: 0.001140, val loss: 0.001746
Epoch [3016 / 5000] train loss: 0.001121, val loss: 0.001769
Epoch [3017 / 5000] train loss: 0.001137, val loss: 0.001761
Epoch [3018 / 5000] train loss: 0.001169, val loss: 0.001829
Epoch [3019 / 5000] train loss: 0.001192, val loss: 0.001827
Epoch [3020 / 5000] train loss: 0.001253, val loss: 0.001968
Epoch [3021 / 5000] train loss: 0.001303, val loss: 0.001956
Epoch [3022 / 5000] train loss: 0.001406, val loss: 0.002102
Epoch [3023 / 5000] train loss: 0.001430, val loss: 0.001965
Epoch [3024 / 5000] train loss: 0.001421, val loss: 0.001956
Epoch [3025 / 5000] train loss: 0.001301, val loss: 0.001756
Epoch [3026 / 5000] train loss: 0.001191, val loss: 0.001727
Epoch [3027 / 5000] train loss: 0.001126, val loss: 0.001761
Epoch [3028 / 5000] train loss: 0.001140, val loss: 0.001782
Epoch [3029 / 5000] train loss: 0.001209, val loss: 0.001916
Epoch [3030 / 5000] train loss: 0.001278, val loss: 0.001923
Epoch [3031 / 5000] train loss: 0.001380, val loss: 0.002021
Epoch [3032 / 5000] train loss: 0.001375, val loss: 0.001894
Epoch [3033 / 5000] train loss: 0.001356, val loss: 0.001871
Epoch [3034 / 5000] train loss: 0.001229, val loss: 0.001744
Epoch [3035 / 5000] train loss: 0.001145, val loss: 0.001743
Epoch [3036 / 5000] train loss: 0.001154, val loss: 0.001851
Epoch [3037 / 5000] train loss: 0.001222, val loss: 0.001862
Epoch [3038 / 5000] train loss: 0.001313, val loss: 0.001937
Epoch [3039 / 5000] train loss: 0.001288, val loss: 0.001776
Epoch [3040 / 5000] train loss: 0.001210, val loss: 0.001745
Epoch [3041 / 5000] train loss: 0.001133, val loss: 0.001752
Epoch [3042 / 5000] train loss: 0.001126, val loss: 0.001791
Epoch [3043 / 5000] train loss: 0.001202, val loss: 0.001960
Epoch [3044 / 5000] train loss: 0.001309, val loss: 0.001985
Epoch [3045 / 5000] train loss: 0.001434, val loss: 0.002185
Epoch [3046 / 5000] train loss: 0.001490, val loss: 0.002122
Epoch [3047 / 5000] train loss: 0.001578, val loss: 0.002157
Epoch [3048 / 5000] train loss: 0.001476, val loss: 0.001895
Epoch [3049 / 5000] train loss: 0.001347, val loss: 0.001804
Epoch [3050 / 5000] train loss: 0.001171, val loss: 0.001776
Epoch [3051 / 5000] train loss: 0.001144, val loss: 0.001830
Epoch [3052 / 5000] train loss: 0.001252, val loss: 0.002046
Epoch [3053 / 5000] train loss: 0.001389, val loss: 0.002097
Epoch [3054 / 5000] train loss: 0.001563, val loss: 0.002250
Epoch [3055 / 5000] train loss: 0.001570, val loss: 0.001966
Epoch [3056 / 5000] train loss: 0.001415, val loss: 0.001851
Epoch [3057 / 5000] train loss: 0.001216, val loss: 0.001745
Epoch [3058 / 5000] train loss: 0.001124, val loss: 0.001770
Epoch [3059 / 5000] train loss: 0.001173, val loss: 0.001948
Epoch [3060 / 5000] train loss: 0.001294, val loss: 0.002059
Epoch [3061 / 5000] train loss: 0.001515, val loss: 0.002257
Epoch [3062 / 5000] train loss: 0.001580, val loss: 0.002048
Epoch [3063 / 5000] train loss: 0.001532, val loss: 0.001929
Epoch [3064 / 5000] train loss: 0.001294, val loss: 0.001725
Epoch [3065 / 5000] train loss: 0.001139, val loss: 0.001766
Epoch [3066 / 5000] train loss: 0.001183, val loss: 0.001981
Epoch [3067 / 5000] train loss: 0.001325, val loss: 0.002013
Epoch [3068 / 5000] train loss: 0.001466, val loss: 0.002102
Epoch [3069 / 5000] train loss: 0.001434, val loss: 0.001865
Epoch [3070 / 5000] train loss: 0.001299, val loss: 0.001801
Epoch [3071 / 5000] train loss: 0.001164, val loss: 0.001783
Epoch [3072 / 5000] train loss: 0.001147, val loss: 0.001799
Epoch [3073 / 5000] train loss: 0.001224, val loss: 0.001942
Epoch [3074 / 5000] train loss: 0.001297, val loss: 0.001951
Epoch [3075 / 5000] train loss: 0.001398, val loss: 0.002017
Epoch [3076 / 5000] train loss: 0.001346, val loss: 0.001829
Epoch [3077 / 5000] train loss: 0.001253, val loss: 0.001779
Epoch [3078 / 5000] train loss: 0.001150, val loss: 0.001763
Epoch [3079 / 5000] train loss: 0.001140, val loss: 0.001796
Epoch [3080 / 5000] train loss: 0.001220, val loss: 0.001966
Epoch [3081 / 5000] train loss: 0.001310, val loss: 0.001946
Epoch [3082 / 5000] train loss: 0.001406, val loss: 0.002038
Epoch [3083 / 5000] train loss: 0.001367, val loss: 0.001825
Epoch [3084 / 5000] train loss: 0.001265, val loss: 0.001791
Epoch [3085 / 5000] train loss: 0.001162, val loss: 0.001728
Epoch [3086 / 5000] train loss: 0.001115, val loss: 0.001724
Epoch [3087 / 5000] train loss: 0.001128, val loss: 0.001789
